FOLD,SHIP_NO,DWG_NO,TRUE_CODE,PRED_CODE
1,814606,WU76PT751,1_G,"1_G, 1_2"
1,814606,WU77ST751,1_G,"1_G, 1_2"
1,814506,WU76ST751,1_G,"1_G, 1_2"
1,251806,SE11CA201,1_G,"1_1, 1_G"
1,241706,WF91CF761,1_G,"1_G, 1_2"
1,240206,WF91CF761,1_G,"1_G, 1_2"
1,S09006,SS38BA201,1_G,"1_1, 5_2"
1,246206,WA500FB53,1_G,"1_G, 1_D"
1,240206,WH11CY711,1_G,"1_G, 1_1"
1,S09006,SC21BA201,1_G,"1_G, 1_1"
1,814706,WA100FB12,1_G,"1_G, 1_1"
1,812306,W2D11F951,1_G,"1_G, 1_D"
1,814006,WA100FB12,1_G,"1_G, 1_1"
1,814006,WA100FB12,1_G,"1_G, 1_1"
1,S41806,SD16BC101,1_G,"1_1, 1_2"
1,S41806,SD31CA201,1_G,"1_1, 1_G"
1,814606,WH11PW724,1_G,"1_G, 4_1"
1,241506,N1D16F832,1_G,"1_1, 1_G"
1,241506,N1D11F832,1_G,"1_1, 1_G"
1,241806,N1D14F832,1_G,"1_1, 1_G"
1,241706,N1D14F832,1_G,"1_1, 1_G"
1,241606,N1D14F832,1_G,"1_1, 1_G"
1,241406,N1D14F832,1_G,"1_1, 1_G"
1,814606,SE92PA201,1_G,"1_G, 1_1"
1,238806,2A800A060,1_G,"1_G, 1_1"
1,241806,N1D11F832,1_G,"1_1, 1_G"
1,241506,N1D11F832,1_G,"1_1, 1_G"
1,239906,N1D11F832,1_G,"1_1, 1_G"
1,814006,WA600FB61,1_G,"1_G, 1_1"
1,813806,WA600FB61,1_G,"1_G, 1_1"
1,251706,WH41CD713,1_G,"1_G, 1_5"
1,251406,WH41CD713,1_G,"1_G, 1_5"
1,251206,WH41CD713,1_G,"1_G, 1_5"
1,813806,WS67SB621,1_G,"1_G, 1_1"
1,814006,WA400FB41,1_G,"1_G, 1_1"
1,813906,WA400FB41,1_G,"1_G, 1_1"
1,S41806,SE51BA201,1_G,"1_1, 1_G"
1,408806,WA500TB41,1_G,1_1
1,246506,WA500TB52,1_G,"1_G, 1_1"
1,246306,WA500TB52,1_G,"1_G, 1_1"
1,247906,WA500TB52,1_G,"1_G, 1_1"
1,250006,WT14PF741,1_G,"1_G, 1_6"
1,249906,WT14PF741,1_G,"1_G, 1_6"
1,247806,WT14PF741,1_G,"1_G, 1_6"
1,247706,WT14PF741,1_G,"1_G, 1_6"
1,242306,SN31BA201,1_G,"1_1, 1_G"
1,810306,WH41CY711,1_G,"1_G, 1_1"
1,238806,WA400TB71,1_G,"1_1, 1_G"
1,249006,WH41CF782,1_G,"1_G, 1_6"
1,816306,1A000E006,1_G,"1_G, 1_1"
1,S41006,SE12CA201,1_G,"1_1, 1_G"
1,814006,1A000E006,1_G,"1_G, 1_1"
1,814606,WA230EB11,1_G,"1_G, 1_3"
1,814606,WA400FB41,1_G,"1_G, 1_1"
1,814106,SS88BA201,1_G,"1_1, 1_E"
1,S09006,SC23BA201,1_G,"1_G, 1_1"
1,S40706,SB76BA201,1_G,"1_1, 5_2"
1,S09006,SC21BA201,1_G,"1_G, 1_1"
1,S40706,SS15BA201,1_G,"1_1, 1_G"
1,814506,WS62PT754,1_G,"1_1, 1_G"
1,249906,WB13PF741,1_G,"1_2, 1_G"
1,246606,WH21CD713,1_G,"1_G, 1_1"
1,810206,WA200EB11,1_G,"1_G, 1_3"
1,S41206,SB11CC103,1_G,"1_1, 1_2"
1,232906,WA200EB11,1_G,"1_G, 1_1"
1,232806,WA200EB11,1_G,"1_G, 1_1"
1,242506,SN21BA201,1_G,"1_1, 1_G"
1,408806,WA100EB11,1_G,"1_G, 1_D"
1,247706,NE42PB711,1_G,"1_G, 6_1"
1,247606,NE42PB711,1_G,"1_G, 6_1"
1,246506,NE42PB711,1_G,"1_G, 6_1"
1,246306,NE42PB711,1_G,"1_G, 6_1"
1,245406,NE42PB711,1_G,"1_G, 6_1"
1,241706,WA230BB21,1_G,"1_G, 1_1"
1,241406,WA230BB21,1_G,"1_G, 1_1"
1,814806,SS41BA201,1_G,"1_1, 1_G"
1,248106,WH21CW724,1_G,"1_G, 1_1"
1,S40706,ND16SF785,1_G,4_1
1,247406,WA500FB51,1_G,"1_G, 1_D"
1,S09006,SD14CA201,1_G,"1_1, 5_2"
1,S09006,SD11CA201,1_G,"1_1, 5_2"
1,239806,WA500FB51,1_G,"1_G, 1_D"
1,814606,WA100FB12,1_G,"1_G, 1_1"
1,244606,WA400FB41,1_G,"1_G, 1_1"
1,814106,SU38BA201,1_G,"1_1, 1_G"
1,814106,SU34BA201,1_G,"1_1, 1_G"
1,251906,SE23BA201,1_G,"1_1, 1_G"
1,408906,2A800A060,1_G,"1_6, 1_G"
1,814606,WH19CH716,1_G,"1_G, 1_1"
1,813906,WS87PT741,1_G,"1_G, 1_5"
1,813806,WS87PT741,1_G,"1_G, 1_5"
1,252006,SN31CA201,1_G,"1_1, 1_G"
1,251806,SN31CA201,1_G,"1_1, 1_G"
1,252106,SE41BA201,1_G,"1_1, 1_2"
1,252006,SE41BA201,1_G,"1_1, 1_2"
1,251906,SE41BA201,1_G,"1_1, 1_2"
1,249906,WF51CF761,1_G,"1_G, 1_2"
1,240206,WH31CH716,1_G,"1_G, 1_1"
1,249906,WA500TB51,1_G,"1_G, 1_1"
1,247706,WA500TB51,1_G,"1_G, 1_1"
1,247606,WA500TB51,1_G,"1_G, 1_1"
1,246406,WA500TB51,1_G,"1_G, 1_1"
1,241306,WA500TB52,1_G,"1_G, 1_1"
1,239906,WA500TB52,1_G,"1_G, 1_1"
1,239806,WA500TB52,1_G,"1_G, 1_1"
1,810206,WA100FB12,1_G,"1_G, 1_1"
1,810306,WA100FB12,1_G,"1_G, 1_1"
1,814006,NE41PB711,1_G,1_G
1,814006,WS67SB621,1_G,"1_G, 1_1"
1,252006,SS16BA201,1_G,"1_1, 1_G"
1,251806,SS16BA201,1_G,"1_1, 1_G"
1,251506,SS16BA201,1_G,"1_1, 1_G"
1,251806,SS15BA201,1_G,"1_1, 1_G"
1,251606,SS15BA201,1_G,"1_1, 1_G"
1,814106,WE42SE711,1_G,"1_G, 1_6"
1,813406,WA500FB51,1_G,"1_G, 1_D"
1,814706,WA100FB12,1_G,"1_G, 1_1"
1,814606,WA100FB12,1_G,"1_G, 1_1"
1,814506,WA100FB12,1_G,"1_G, 1_1"
1,251806,W1D11T852,1_G,"1_1, 1_G"
1,247406,WA500EB11,1_G,"1_G, 1_1"
1,814006,2A800A060,1_G,"1_G, 1_6"
1,251806,NH51CD71D,1_G,"1_G, 1_1"
1,251606,NH51CD71D,1_G,"1_G, 1_1"
1,813906,WA100FB12,1_G,"1_G, 1_1"
1,814706,SN31BA201,1_G,"1_1, 1_G"
1,814006,WU71SH716,1_G,1_G
1,813906,WU71SH716,1_G,1_G
1,246506,WA500TB51,1_G,"1_G, 1_1"
1,246406,WA500TB51,1_G,"1_G, 1_1"
1,246706,SB14BA201,1_G,"1_1, 5_2"
1,814706,SN31BA201,1_G,"1_1, 1_G"
1,251406,NH51CD71D,1_G,"1_G, 1_1"
1,S41806,SB71BC101,1_G,"1_1, 1_9"
1,S08706,WA100TB12,1_G,"1_1, 1_G"
1,814006,WA100FB12,1_G,"1_G, 1_1"
1,251206,2A800A060,1_G,"1_G, 1_1"
1,814506,WA600FB63,1_G,"1_G, 1_1"
1,242506,SF61BA201,1_G,"1_1, 1_G"
1,814106,WH12CY711,1_G,"1_G, 1_1"
1,250006,WN21CZ713,1_G,"1_G, 1_1"
1,247906,WN21CZ713,1_G,"1_G, 1_1"
1,246406,WN21CZ713,1_G,"1_G, 1_1"
1,813906,WA400EB11,1_G,"1_G, 1_1"
1,246506,WH11CF782,1_G,"1_G, 1_2"
1,247906,WF51CT761,1_G,"1_G, 1_1"
1,247806,WF51CT761,1_G,"1_G, 1_1"
1,250006,WF51CT761,1_G,"1_G, 1_1"
1,247706,WF51CT761,1_G,"1_G, 1_1"
1,246406,WF51CT761,1_G,"1_G, 1_1"
1,244806,SF61BA201,1_G,"1_1, 1_G"
1,242306,SS17BC105,1_G,"1_1, 5_2"
1,242306,SS17BA201,1_G,"1_1, 1_G"
1,814506,WA400FB41,1_G,"1_G, 1_1"
1,813906,1A000E006,1_G,"1_G, 1_1"
1,245406,WF51CT761,1_G,"1_G, 1_1"
1,232906,W1D13T852,1_G,"1_1, 1_G"
1,814806,SU23BC102,1_G,1_1
1,247706,WA500FB51,1_G,"1_G, 1_D"
1,252006,SE51BA201,1_G,"1_1, 1_2"
1,247706,WB13PF741,1_G,"1_2, 1_G"
1,810206,WN31SF712,1_G,"1_G, 1_1"
1,239606,WA500FB51,1_G,"1_G, 1_D"
1,244906,WS11PF751,1_G,"1_5, 1_G"
1,240106,SE51BA201,1_G,"1_1, 1_2"
1,814606,WA100FB12,1_G,"1_G, 1_1"
1,814006,NM1-ABM11,1_G,"1_G, 1_1"
1,814706,WS62ST754,1_G,"1_1, 1_G"
1,814706,WS61PT754,1_G,"1_1, 1_G"
1,813906,WA400FB41,1_G,"1_G, 1_1"
1,813906,WH12CY711,1_G,"1_G, 1_1"
1,242306,SS18BA201,1_G,"1_1, 1_G"
1,242206,SS18BC105,1_G,"1_1, 5_2"
1,242206,SS17BC105,1_G,"1_1, 5_2"
1,242106,SS17BC105,1_G,"1_1, 5_2"
1,242106,SS17BA201,1_G,"1_1, 1_G"
1,232906,WA500FB51,1_G,"1_G, 1_D"
1,814706,1A000E003,1_G,"1_G, 1_1"
1,814606,1A000E003,1_G,"1_G, 1_1"
1,251106,NH51CD71D,1_G,"1_G, 1_1"
1,813806,NE41PB711,1_G,1_G
1,241506,WH51CH719,1_G,"1_G, 1_D"
1,241306,WH51CH719,1_G,"1_G, 1_D"
1,814106,SS67BA201,1_G,"1_1, 1_G"
1,814506,WH19CH716,1_G,"1_G, 1_1"
1,810306,WE11CB721,1_G,"1_G, 4_2"
1,244806,WH41CH716,1_G,"1_G, 1_3"
1,810306,WA500EB11,1_G,"1_G, 1_1"
1,244906,WH22CH717,1_G,"1_G, 1_1"
1,239206,WH22CH717,1_G,"1_G, 1_1"
1,814106,WD82PE711,1_G,"1_6, 1_G"
1,814006,WD82PE711,1_G,"1_6, 1_G"
1,240206,WH11CY711,1_G,"1_G, 1_1"
1,814706,SB26CA201,1_G,"1_1, 1_7"
1,247906,WA500FB51,1_G,"1_G, 1_D"
1,813806,WN51PT741,1_G,"1_G, 1_1"
1,245306,WF51CT761,1_G,"1_G, 1_1"
1,240106,WH11CH716,1_G,"1_G, 1_1"
1,240006,WH11CH716,1_G,"1_G, 1_1"
1,239706,WH11CH716,1_G,"1_G, 1_1"
1,408906,SE51BA201,1_G,"1_1, 5_2"
1,245406,WF51CE711,1_G,"1_G, 1_1"
1,814706,WS41PF74A,1_G,"1_G, 1_2"
1,814606,WS41SF74A,1_G,"1_G, 1_2"
1,232906,WA240KB28,1_G,"1_G, 1_1"
1,813906,WA400FB41,1_G,"1_G, 1_1"
1,S41806,SE12CA201,1_G,"1_1, 1_G"
1,814106,WS87PT741,1_G,"1_G, 1_5"
1,813806,WA600FB61,1_G,"1_G, 1_1"
1,246206,1A000E008,1_G,"1_G, 1_1"
1,812306,WE41PB728,1_G,"1_1, 1_G"
1,247906,WA100FB12,1_G,"1_G, 2_4"
1,813406,1A000E009,1_G,"1_G, 1_1"
1,240006,WH41CF782,1_G,"1_G, 1_6"
1,810206,WS13ST771,1_G,"1_1, 1_G"
1,241306,WA500FB51,1_G,"1_G, 1_D"
1,241106,WA500FB51,1_G,"1_G, 1_D"
1,S40806,WA500FB51,1_G,"1_G, 1_1"
1,238706,WD17PF751,1_G,"1_6, 1_G"
1,238706,WH21CD713,1_G,"1_G, 1_1"
1,241706,WF61SF761,1_G,"1_1, 1_G"
1,241606,WF61PF761,1_G,"1_1, 1_G"
1,241506,WF61SF761,1_G,"1_1, 1_G"
1,232906,WH11CF782,1_G,"1_G, 1_2"
1,241506,SE22BA201,1_G,"1_1, 1_G"
1,240006,SE22BA201,1_G,"1_1, 1_G"
1,247706,WN21CF712,1_G,"1_2, 1_1"
1,245306,WH11CF782,1_G,"1_G, 1_2"
1,810206,WA100FB12,1_G,"1_G, 1_1"
1,245306,WN31CT712,1_G,"1_G, 1_D"
1,237806,WF51CT761,1_G,"1_G, 1_1"
1,249906,WA500FB51,1_G,"1_G, 1_D"
1,232806,WN31PT712,1_G,"1_G, 1_D"
1,239806,WA200EB11,1_G,"1_G, 1_1"
1,240006,WH11CT711,1_G,"1_1, 1_G"
1,240206,1A000E002,1_G,"1_G, 1_1"
1,239506,1A000E002,1_G,"1_G, 1_1"
1,813906,WA100FB12,1_G,"1_G, 1_1"
1,810306,WH11CH716,1_G,"1_G, 1_1"
1,810206,WH11CH716,1_G,"1_G, 1_1"
1,241406,WS13PT771,1_G,"1_G, 1_1"
1,S40806,WA500FB51,1_G,"1_G, 1_1"
1,240806,WH51CY711,1_G,"1_G, 1_1"
1,237906,WA240BB21,1_G,"1_G, 1_1"
1,237706,WA240BB21,1_G,"1_G, 1_1"
1,810206,1A000E002,1_G,"1_G, 1_1"
1,812406,WF61PE711,1_G,"1_G, 1_1"
1,809806,WA500EB11,1_G,"1_G, 1_1"
1,245106,WA651TB61,1_G,"1_1, 1_2"
1,247906,WA500TB51,1_G,"1_G, 1_1"
1,247606,WA500TB51,1_G,"1_G, 1_1"
1,246506,WA500TB51,1_G,"1_G, 1_1"
1,246406,WA500TB51,1_G,"1_G, 1_1"
1,245406,WA500TB51,1_G,"1_G, 1_1"
1,244506,WH11CY711,1_G,"1_G, 1_1"
1,810306,WA800WB30,1_G,"1_G, 1_2"
1,810206,WE32CT761,1_G,"1_1, 1_G"
1,241206,WH31CY711,1_G,"1_G, 1_1"
1,241106,WH31CY711,1_G,"1_G, 1_1"
1,813806,WA400FBB9,1_G,"1_G, 1_1"
1,810206,WF51CF761,1_G,"1_G, 1_2"
1,813806,WA100EB11,1_G,"1_G, 1_3"
1,240106,WH11CH716,1_G,"1_G, 1_1"
1,245406,WN31CT813,1_G,"1_G, 1_1"
1,239906,WS13PT771,1_G,"1_G, 1_1"
1,241206,WS13PT771,1_G,"1_G, 1_1"
1,232806,1A000E009,1_G,"1_G, 1_1"
1,810206,WA500FB51,1_G,"1_G, 1_D"
1,232706,WA100TB11,1_G,"1_1, 1_G"
1,248006,SE41BA201,1_G,"1_1, 1_2"
1,238706,1A200E001,1_G,"1_G, 1_1"
1,241706,WH41CY711,1_G,"1_G, 2_4"
1,232806,W1D16TM51,1_G,"1_1, 1_D"
1,247906,WH41CH716,1_G,"1_G, 1_3"
1,246306,WH41CH716,1_G,"1_G, 1_3"
1,246406,WH41CH716,1_G,"1_G, 1_3"
1,245306,WH41CH716,1_G,"1_G, 1_3"
1,245206,WH41CH716,1_G,"1_G, 1_3"
1,232706,WA500FB51,1_G,"1_G, 1_D"
1,813906,WA100FB12,1_G,"1_G, 1_1"
1,248006,SN21CA201,1_G,"1_1, 1_G"
1,810206,WA600FB61,1_G,"1_G, 1_1"
1,245006,WH12CD711,1_G,"1_G, 1_1"
1,242306,1A000E009,1_G,"1_G, 1_1"
1,810206,W2B11F941,1_G,"1_G, 1_2"
1,813906,WN71PE711,1_G,"1_1, 1_G"
1,S40206,W1N31F812,1_G,1_1
1,814606,WN31SF712,1_G,"1_G, 1_1"
1,238706,NH51CY712,1_G,"1_1, 1_G"
1,239306,WE11CB621,1_G,"1_G, 1_1"
1,813406,WA500FB41,1_G,"1_G, 1_D"
1,S40006,WE51PF712,1_G,1_6
1,813906,SN93SA201,1_G,"1_1, 1_G"
1,237806,WE11CF748,1_G,"1_G, 1_1"
1,248106,SS16BA201,1_G,"1_1, 1_G"
1,248106,SS14BA201,1_G,"1_1, 1_G"
1,248106,SS11BA201,1_G,"1_1, 1_G"
1,814006,WR73CF7B9,1_G,"1_G, 1_1"
1,246106,WH22CH716,1_G,"1_G, 1_1"
1,237906,N1D11F883,1_G,"1_1, 1_G"
1,237906,WF22CT761,1_G,"1_G, 1_1"
1,810306,WH11CY711,1_G,"1_G, 1_1"
1,813906,WH21CD711,1_G,"1_G, 1_1"
1,238006,WT11SF741,1_G,"1_G, 1_6"
1,810306,WH11CW724,1_G,"1_G, 4_1"
1,407506,WH11CD711,1_G,"1_8, 1_G"
1,250006,WF61SF761,1_G,"1_1, 1_G"
1,247906,WF61SF761,1_G,"1_1, 1_G"
1,247906,WF61PF761,1_G,"1_1, 1_G"
1,249906,SD35CA201,1_G,"1_1, 1_G"
1,245106,WA500FB51,1_G,"1_G, 1_D"
1,S40406,1A000E002,1_G,"1_G, 1_1"
1,812306,WD92CF753,1_G,"1_G, 1_1"
1,813806,WA100FB12,1_G,"1_G, 1_1"
1,236606,WA281EB11,1_G,"1_G, 1_1"
1,809806,WA500FB51,1_G,"1_G, 1_D"
1,813906,WA230KB24,1_G,"1_G, 1_D"
1,814506,WA100TB11,1_G,"1_G, 1_3"
1,813906,WA400FB41,1_G,"1_G, 1_1"
1,240206,WA240WB21,1_G,"1_G, 1_1"
1,240206,WE42PW723,1_G,"1_G, 1_6"
1,240106,WE52PW733,1_G,"1_G, 1_5"
1,408006,WA240EB11,1_G,"1_G, 1_1"
1,809206,WN71PT713,1_G,1_G
1,241306,WE42PW723,1_G,"1_G, 1_6"
1,245906,NS13BF585,1_G,1_7
1,241406,WH11CH716,1_G,"1_G, 1_1"
1,102121,N1D11T811,1_G,"1_G, 1_1"
1,812206,WA100FB12,1_G,"1_G, 1_1"
1,812106,WA100FB12,1_G,"1_G, 1_1"
1,239906,WH12CD711,1_G,"1_G, 1_1"
1,239506,WH12CD711,1_G,"1_G, 1_1"
1,239806,WS16PT771,1_G,"1_G, 1_1"
1,249906,WE52SB728,1_G,"1_1, 1_G"
1,247706,WE52SB728,1_G,"1_1, 1_G"
1,246406,WE52SB728,1_G,"1_1, 1_G"
1,246106,WA200EB11,1_G,"1_G, 1_1"
1,244506,WA200EB11,1_G,"1_G, 1_1"
1,809806,WA500FB51,1_G,"1_G, 1_D"
1,240006,WE51PB721,1_G,"1_1, 1_G"
1,239606,WE42PW723,1_G,"1_G, 1_6"
1,251106,SF61BA201,1_G,"1_1, 1_G"
1,237906,W1E51T911,1_G,"1_1, 1_G"
1,237806,W1E51T911,1_G,"1_1, 1_G"
1,247906,WA600FB61,1_G,"1_G, 1_2"
1,245106,WA600FB61,1_G,"1_G, 1_2"
1,S40706,SF61BA201,1_G,"1_1, 1_G"
1,810306,WA50DTB37,1_G,"1_G, 1_1"
1,813306,WA600EB11,1_G,"1_G, 1_6"
1,810206,WA500EB11,1_G,"1_G, 1_1"
1,251106,SB11CA201,1_G,"1_1, 5_2"
1,408006,WA500FB51,1_G,"1_G, 1_6"
1,812206,WV17CF741,1_G,1_G
1,810206,WH21CH716,1_G,"1_G, 1_1"
1,812206,WH31CW724,1_G,1_G
1,245106,WH22CY711,1_G,"1_G, 1_1"
1,813806,WN41PF712,1_G,"1_G, 6_1"
1,809206,WS51SF751,1_G,"1_G, 1_1"
1,408806,SE31BC101,1_G,"1_2, 1_1"
1,237906,WH12CE711,1_G,"1_G, 1_1"
1,238706,N1D14T811,1_G,"1_1, 1_G"
1,813306,WA400TB43,1_G,"1_1, 1_G"
1,812306,W1D18F851,1_G,"1_G, 1_D"
1,232806,WF61ST761,1_G,"1_G, 1_1"
1,240206,WA200EB11,1_G,"1_G, 1_1"
1,809006,WA100TB11,1_G,"1_G, 1_3"
1,S40406,SN21BA201,1_G,"1_1, 1_G"
1,S40406,SF41CA201,1_G,"1_1, 1_G"
1,S40306,SN31BA201,1_G,"1_1, 1_G"
1,S40206,SF31CA201,1_G,"1_G, 1_1"
1,241506,ND91PF787,1_G,"1_G, 1_6"
1,232806,WA100FB12,1_G,"1_G, 2_4"
1,238006,1A000E002,1_G,"1_G, 1_1"
1,237806,1A000E002,1_G,"1_G, 1_1"
1,812406,W1D14F851,1_G,"1_G, 1_D"
1,238006,N1D11F883,1_G,"1_1, 1_G"
1,247906,WH21CD711,1_G,"1_G, 1_1"
1,241106,N1D14F832,1_G,"1_1, 1_G"
1,237906,WA240BB21,1_G,"1_G, 1_1"
1,239706,W1D14F851,1_G,"1_G, 1_D"
1,239606,W1D14F851,1_G,"1_G, 1_D"
1,239506,W1D14F851,1_G,"1_G, 1_D"
1,241606,WH11CH716,1_G,"1_G, 1_1"
1,237806,W5E51T911,1_G,"1_2, 1_G"
1,246306,SB39BA201,1_G,"1_1, 1_G"
1,244506,WH21CD713,1_G,"1_G, 1_1"
1,246006,WH21CD713,1_G,"1_G, 1_1"
1,245006,WH21CD713,1_G,"1_G, 1_1"
1,232906,SE41BC101,1_G,"1_1, 5_2"
1,232806,SE41BC101,1_G,"1_1, 5_2"
1,232706,SE41BA201,1_G,"1_1, 1_2"
1,232806,WF41CF761,1_G,"1_G, 1_5"
1,245006,WS11PF751,1_G,"1_5, 1_G"
1,245906,WS11PF751,1_G,"1_5, 1_G"
1,239206,WS11PF751,1_G,"1_5, 1_G"
1,239106,WS11PF751,1_G,"1_5, 1_G"
1,810306,1A000E002,1_G,"1_G, 1_1"
1,812306,ND99CT738,1_G,"1_3, 1_1"
1,237806,NH32CK714,1_G,"4_1, 1_G"
1,813306,WD11SF751,1_G,"1_G, 1_1"
1,240206,WB51CF741,1_G,"1_G, 1_5"
1,241506,WB51CF741,1_G,"1_G, 1_5"
1,241406,WB51CF741,1_G,"1_G, 1_5"
1,246606,SN11CA201,1_G,"1_1, 5_2"
1,250006,WH11CY711,1_G,"1_G, 1_1"
1,S40906,WH11CD713,1_G,"1_G, 1_2"
1,812206,WA600FB61,1_G,"1_G, 1_1"
1,814606,SS34BA201,1_G,"1_1, 1_G"
1,247606,2A400H001,1_G,"1_G, 1_1"
1,245406,2A400H001,1_G,"1_G, 1_1"
1,812206,1A000E009,1_G,"1_G, 1_1"
1,239906,WB51CF741,1_G,"1_G, 1_5"
1,812306,WD13PF741,1_G,"1_G, 1_1"
1,246006,WH12CD711,1_G,"1_G, 1_1"
1,239106,WH12CD711,1_G,"1_G, 1_1"
1,814006,SS57BA201,1_G,"1_1, 1_G"
1,814006,SS56BA201,1_G,"1_1, 1_G"
1,239306,N1D14F832,1_G,"1_1, 1_G"
1,813806,1A000E009,1_G,"1_G, 1_1"
1,232906,WH51CY711,1_G,"1_G, 1_1"
1,814606,SB41BA201,1_G,"1_1, 1_5"
1,814606,SB48BA201,1_G,"1_1, 1_5"
1,241306,WE51PB721,1_G,"1_1, 1_G"
1,245406,WF61PT761,1_G,"1_G, 1_1"
1,814006,WH91SH716,1_G,"1_G, 1_1"
1,247706,WH21CY711,1_G,"1_G, 1_1"
1,251106,SF61BA201,1_G,"1_1, 1_G"
1,232906,WF91CF761,1_G,"1_G, 1_2"
1,813406,WD91PF741,1_G,"1_G, 1_1"
1,246406,WH11CY711,1_G,"1_G, 1_1"
1,245206,WH11CY711,1_G,"1_G, 1_1"
1,813906,WN71PT741,1_G,1_G
1,238006,WH11CT711,1_G,"1_1, 1_G"
1,237706,WH11CT711,1_G,"1_1, 1_G"
1,246606,SE11CA201,1_G,"1_1, 1_G"
1,247706,WA600FB63,1_G,"1_G, 1_2"
1,245106,WA600FB63,1_G,"1_G, 1_2"
1,237806,WH11CT711,1_G,"1_1, 1_G"
1,237906,WF61ST761,1_G,"1_G, 1_1"
1,245006,N1D11F883,1_G,"1_1, 1_G"
1,810206,WH41CH717,1_G,"1_G, 1_3"
1,238706,WH21CY711,1_G,"1_G, 1_1"
1,814606,SE42BA201,1_G,"1_1, 1_2"
1,810206,WA600FB61,1_G,"1_G, 1_1"
1,814006,WD61ST741,1_G,1_1
1,244606,SE42BC101,1_G,"1_1, 5_2"
1,244606,SE42BA201,1_G,"1_1, 1_2"
1,244706,SE42BA201,1_G,"1_1, 1_2"
1,251506,SB18BC101,1_G,"1_1, 5_2"
1,813906,2A800A070,1_G,"1_G, 1_6"
1,237906,WS13PT771,1_G,"1_G, 1_1"
1,246106,W1F51F861,1_G,"1_G, 1_1"
1,247706,2A400H001,1_G,"1_G, 1_1"
1,245306,WH32CB721,1_G,"1_G, 1_1"
1,251306,SB18BA201,1_G,"1_1, 5_2"
1,251606,SB14BA201,1_G,"1_1, 5_2"
1,251506,SB14BC104,1_G,"1_1, 5_2"
1,251306,SB14BC104,1_G,"1_1, 5_2"
1,251206,SB14BA201,1_G,"1_1, 5_2"
1,251306,SB13BC101,1_G,"1_1, 5_2"
1,251306,SB13BA201,1_G,"1_1, 5_2"
1,809006,WH41CH719,1_G,"1_G, 1_3"
1,232906,1A000E006,1_G,"1_G, 1_1"
1,232806,1A000E006,1_G,"1_G, 1_1"
1,246406,WH21CD711,1_G,"1_G, 1_1"
1,246206,WH21CD711,1_G,"1_G, 1_1"
1,245006,WH11CW724,1_G,"1_G, 1_1"
1,813006,1A000E008,1_G,"1_G, 1_1"
1,812206,W1D11F851,1_G,"1_G, 1_D"
1,814006,SF61BA201,1_G,"1_1, 1_G"
1,813406,SD92BA201,1_G,"1_1, 5_2"
1,240006,WH11CH716,1_G,"1_G, 1_1"
1,232906,WE52PE711,1_G,"1_G, 1_1"
1,232706,WE52PE711,1_G,"1_G, 1_1"
1,241106,WA200EB11,1_G,"1_G, 1_1"
1,S08806,WH41CY711,1_G,"1_G, 1_8"
1,240206,WA200EB11,1_G,"1_G, 1_1"
1,240106,WA200EB11,1_G,"1_G, 1_1"
1,240006,WA200EB11,1_G,"1_G, 1_1"
1,239806,WA200EB11,1_G,"1_G, 1_1"
1,239406,WA200EB11,1_G,"1_G, 1_1"
1,232806,1A000E003,1_G,"1_G, 1_1"
1,813906,WA100FB12,1_G,"1_G, 1_1"
1,238006,WH11CW724,1_G,"1_G, 1_1"
1,237806,WH11CW724,1_G,"1_G, 1_1"
1,232706,WA100FB12,1_G,"1_G, 2_4"
1,246506,WH11CF782,1_G,"1_G, 1_2"
1,245406,WH11CF782,1_G,"1_G, 1_2"
1,239906,WH11CH716,1_G,"1_G, 1_1"
1,239806,WH11CH716,1_G,"1_G, 1_1"
1,239706,WH11CH716,1_G,"1_G, 1_1"
1,246406,SD35CA201,1_G,"1_1, 1_G"
1,241106,WH11CH716,1_G,"1_G, 1_1"
1,232806,WA280KB24,1_G,"1_G, 1_1"
1,245106,2A000B010,1_G,"1_G, 1_1"
1,809206,1A000E006,1_G,"1_G, 1_1"
1,813406,WF11CF761,1_G,"1_G, 1_1"
1,232906,WA400FB41,1_G,"1_G, 1_1"
1,232706,WA100FB12,1_G,"1_G, 2_4"
1,811806,WH11CD711,1_G,"1_G, 1_2"
1,247906,WH11CH716,1_G,"1_G, 1_1"
1,247706,WH11CH716,1_G,"1_G, 1_1"
1,246406,WH11CH716,1_G,"1_G, 1_1"
1,246306,WH11CH716,1_G,"1_G, 1_1"
1,238006,SF41CA201,1_G,"1_1, 1_G"
1,239706,WH41CF782,1_G,"1_G, 1_6"
1,S40706,SE31BC103,1_G,"1_1, 1_G"
1,810306,1A000E002,1_G,"1_G, 1_1"
1,814606,SS42BC101,1_G,"1_G, 1_1"
1,237806,WS19SF751,1_G,"1_5, 1_G"
1,237806,WA500FB51,1_G,"1_G, 1_D"
1,245106,WF61PT761,1_G,"1_G, 1_1"
1,245006,WA800FB82,1_G,"1_G, 1_1"
1,244906,WA800FB82,1_G,"1_G, 1_1"
1,239706,WN31PT712,1_G,"1_G, 1_D"
1,246106,N1D14T813,1_G,"1_1, 1_G"
1,814706,SS53BA201,1_G,"1_1, 1_G"
1,240206,WH11CT711,1_G,"1_1, 1_G"
1,240106,WH11CT711,1_G,"1_1, 1_G"
1,240006,WA200EB11,1_G,"1_G, 1_1"
